key,title,authors,journal,year,abstract,doi,url,pmid,notes
TBD_087,[TBD placeholder 087 of 150 — to be fetched via esearch retstart 127 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 126 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_087,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_088,[TBD placeholder 088 of 150 — to be fetched via esearch retstart 128 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 127 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_088,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_089,[TBD placeholder 089 of 150 — to be fetched via esearch retstart 129 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 128 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_089,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_090,[TBD placeholder 090 of 150 — to be fetched via esearch retstart 130 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 129 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_090,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_091,[TBD placeholder 091 of 150 — to be fetched via esearch retstart 131 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 130 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_091,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_092,[TBD placeholder 092 of 150 — to be fetched via esearch retstart 132 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 131 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_092,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_093,[TBD placeholder 093 of 150 — to be fetched via esearch retstart 133 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 132 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_093,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_094,[TBD placeholder 094 of 150 — to be fetched via esearch retstart 134 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 133 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_094,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_095,[TBD placeholder 095 of 150 — to be fetched via esearch retstart 135 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 134 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_095,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_096,[TBD placeholder 096 of 150 — to be fetched via esearch retstart 136 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 135 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_096,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_097,[TBD placeholder 097 of 150 — to be fetched via esearch retstart 137 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 136 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_097,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_098,[TBD placeholder 098 of 150 — to be fetched via esearch retstart 138 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 137 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_098,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_099,[TBD placeholder 099 of 150 — to be fetched via esearch retstart 139 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 138 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_099,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_100,[TBD placeholder 100 of 150 — to be fetched via esearch retstart 140 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 139 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_100,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_101,[TBD placeholder 101 of 150 — to be fetched via esearch retstart 141 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 140 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_101,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_102,[TBD placeholder 102 of 150 — to be fetched via esearch retstart 142 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 141 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_102,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_103,[TBD placeholder 103 of 150 — to be fetched via esearch retstart 143 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 142 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_103,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_104,[TBD placeholder 104 of 150 — to be fetched via esearch retstart 144 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 143 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_104,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_105,[TBD placeholder 105 of 150 — to be fetched via esearch retstart 145 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 144 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_105,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_106,[TBD placeholder 106 of 150 — to be fetched via esearch retstart 146 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 145 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_106,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_107,[TBD placeholder 107 of 150 — to be fetched via esearch retstart 147 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 146 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_107,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_108,[TBD placeholder 108 of 150 — to be fetched via esearch retstart 148 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 147 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_108,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_109,[TBD placeholder 109 of 150 — to be fetched via esearch retstart 149 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 148 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_109,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
TBD_110,[TBD placeholder 110 of 150 — to be fetched via esearch retstart 150 ],,,,Placeholder for remaining 110 of 150 target; fetch via TRIPOD[Title/Abstract] AND validation[Title/Abstract] retstart 149 (seed 20260830) and populate via efetch; screening not yet performed.,,,TBD_110,TBD — not yet screened; will be populated in full n=150 run (weeks 2-4)
