key,title,authors,journal,year,abstract,doi,url,pmid,notes
TBD_068,[TBD placeholder 068 of 150 — to be fetched via esearch retstart 128 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 127 (seed 20260830),,,TBD_068,TBD — not yet screened; will be populated in full n=150 run
TBD_069,[TBD placeholder 069 of 150 — to be fetched via esearch retstart 129 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 128 (seed 20260830),,,TBD_069,TBD — not yet screened; will be populated in full n=150 run
TBD_070,[TBD placeholder 070 of 150 — to be fetched via esearch retstart 130 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 129 (seed 20260830),,,TBD_070,TBD — not yet screened; will be populated in full n=150 run
TBD_071,[TBD placeholder 071 of 150 — to be fetched via esearch retstart 131 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 130 (seed 20260830),,,TBD_071,TBD — not yet screened; will be populated in full n=150 run
TBD_072,[TBD placeholder 072 of 150 — to be fetched via esearch retstart 132 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 131 (seed 20260830),,,TBD_072,TBD — not yet screened; will be populated in full n=150 run
TBD_073,[TBD placeholder 073 of 150 — to be fetched via esearch retstart 133 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 132 (seed 20260830),,,TBD_073,TBD — not yet screened; will be populated in full n=150 run
TBD_074,[TBD placeholder 074 of 150 — to be fetched via esearch retstart 134 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 133 (seed 20260830),,,TBD_074,TBD — not yet screened; will be populated in full n=150 run
TBD_075,[TBD placeholder 075 of 150 — to be fetched via esearch retstart 135 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 134 (seed 20260830),,,TBD_075,TBD — not yet screened; will be populated in full n=150 run
TBD_076,[TBD placeholder 076 of 150 — to be fetched via esearch retstart 136 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 135 (seed 20260830),,,TBD_076,TBD — not yet screened; will be populated in full n=150 run
TBD_077,[TBD placeholder 077 of 150 — to be fetched via esearch retstart 137 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 136 (seed 20260830),,,TBD_077,TBD — not yet screened; will be populated in full n=150 run
TBD_078,[TBD placeholder 078 of 150 — to be fetched via esearch retstart 138 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 137 (seed 20260830),,,TBD_078,TBD — not yet screened; will be populated in full n=150 run
TBD_079,[TBD placeholder 079 of 150 — to be fetched via esearch retstart 139 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 138 (seed 20260830),,,TBD_079,TBD — not yet screened; will be populated in full n=150 run
TBD_080,[TBD placeholder 080 of 150 — to be fetched via esearch retstart 140 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 139 (seed 20260830),,,TBD_080,TBD — not yet screened; will be populated in full n=150 run
TBD_081,[TBD placeholder 081 of 150 — to be fetched via esearch retstart 141 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 140 (seed 20260830),,,TBD_081,TBD — not yet screened; will be populated in full n=150 run
TBD_082,[TBD placeholder 082 of 150 — to be fetched via esearch retstart 142 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 141 (seed 20260830),,,TBD_082,TBD — not yet screened; will be populated in full n=150 run
TBD_083,[TBD placeholder 083 of 150 — to be fetched via esearch retstart 143 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 142 (seed 20260830),,,TBD_083,TBD — not yet screened; will be populated in full n=150 run
TBD_084,[TBD placeholder 084 of 150 — to be fetched via esearch retstart 144 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 143 (seed 20260830),,,TBD_084,TBD — not yet screened; will be populated in full n=150 run
TBD_085,[TBD placeholder 085 of 150 — to be fetched via esearch retstart 145 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 144 (seed 20260830),,,TBD_085,TBD — not yet screened; will be populated in full n=150 run
TBD_086,[TBD placeholder 086 of 150 — to be fetched via esearch retstart 146 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 145 (seed 20260830),,,TBD_086,TBD — not yet screened; will be populated in full n=150 run
TBD_087,[TBD placeholder 087 of 150 — to be fetched via esearch retstart 147 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 146 (seed 20260830),,,TBD_087,TBD — not yet screened; will be populated in full n=150 run
TBD_088,[TBD placeholder 088 of 150 — to be fetched via esearch retstart 148 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 147 (seed 20260830),,,TBD_088,TBD — not yet screened; will be populated in full n=150 run
TBD_089,[TBD placeholder 089 of 150 — to be fetched via esearch retstart 149 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 148 (seed 20260830),,,TBD_089,TBD — not yet screened; will be populated in full n=150 run
TBD_090,[TBD placeholder 090 of 150 — to be fetched via esearch retstart 150 ],,,,Placeholder for remaining 90 of 150 target; fetch via TRIPOD AND validation retstart 149 (seed 20260830),,,TBD_090,TBD — not yet screened; will be populated in full n=150 run
